DID_CONVERGE,CLASS,SCORE,META_SCORE,ROUND_NUM,NUM_PLAYERS,NUM_TABLES,NUM_MAX_TABLES,NUM_MIN_TABLES,MAX_SEATS_PER_TABLE,MIN_SEATS_PER_TABLE
False,NONE,8.19684,4,8,22,6,4,2,4,3
False,NONE,0.64173,21,3,23,6,5,1,4,3
False,NONE,2.89785,19,4,23,6,5,1,4,3
False,NONE,8.48311,7,5,23,6,5,1,4,3
False,NONE,8.78599,5,6,23,6,5,1,4,3
False,NONE,7.60542,3,7,23,6,5,1,4,3
False,NONE,7.86208,2,8,23,6,5,1,4,3
False,NONE,1.18646,18,4,24,6,6,0,4,3
False,NONE,6.10989,7,5,24,6,6,0,4,3
False,NONE,9.26144,2,6,24,6,6,0,4,3
False,NONE,10.14677,3,7,24,6,6,0,4,3
False,NONE,8.0165,1,8,24,6,6,0,4,3
False,NONE,3.92852,18,4,25,7,4,3,4,3
False,NONE,5.53932,12,5,25,7,4,3,4,3
False,NONE,5.89665,13,6,25,7,4,3,4,3
False,NONE,7.55148,10,7,25,7,4,3,4,3
False,NONE,6.57526,7,8,25,7,4,3,4,3
False,NONE,4.86982,16,4,26,7,5,2,4,3
False,NONE,4.15683,16,5,26,7,5,2,4,3
False,NONE,7.43377,4,6,26,7,5,2,4,3
False,NONE,10.35815,5,7,26,7,5,2,4,3
False,NONE,7.92888,3,8,26,7,5,2,4,3
False,NONE,1.98536,23,4,27,7,6,1,4,3
False,NONE,6.81928,7,5,27,7,6,1,4,3
False,NONE,7.25608,7,6,27,7,6,1,4,3
False,NONE,8.22171,6,7,27,7,6,1,4,3
False,NONE,10.00623,2,8,27,7,6,1,4,3
False,NONE,2.50395,18,4,28,7,7,0,4,3
False,NONE,3.40037,16,5,28,7,7,0,4,3
False,NONE,5.17123,12,6,28,7,7,0,4,3
False,NONE,10.53975,4,7,28,7,7,0,4,3
False,NONE,7.81707,1,8,28,7,7,0,4,3
False,NONE,2.5667,24,4,29,8,5,3,4,3
False,NONE,1.88616,23,5,29,8,5,3,4,3
False,NONE,7.05397,13,6,29,8,5,3,4,3
False,NONE,6.83479,12,7,29,8,5,3,4,3
False,NONE,7.77145,10,8,29,8,5,3,4,3
False,NONE,1.19042,27,4,30,8,6,2,4,3
False,NONE,1.58988,28,5,30,8,6,2,4,3
False,NONE,5.6584,16,6,30,8,6,2,4,3
False,NONE,8.927,6,7,30,8,6,2,4,3
False,NONE,10.23375,5,8,30,8,6,2,4,3
False,NONE,1.58988,29,4,31,8,7,1,4,3
False,NONE,3.90339,19,5,31,8,7,1,4,3
False,NONE,6.28256,18,6,31,8,7,1,4,3
False,NONE,9.39198,5,7,31,8,7,1,4,3
False,NONE,8.83068,10,8,31,8,7,1,4,3
False,NONE,2.38622,19,5,32,8,8,0,4,3
False,NONE,5.03439,17,6,32,8,8,0,4,3
False,NONE,9.84708,6,7,32,8,8,0,4,3
False,NONE,10.04016,4,8,32,8,8,0,4,3
False,NONE,4.9489,22,4,33,9,6,3,4,3
False,NONE,1.87082,27,5,33,9,6,3,4,3
False,NONE,4.29381,24,6,33,9,6,3,4,3
False,NONE,6.10232,17,7,33,9,6,3,4,3
False,NONE,7.66944,9,8,33,9,6,3,4,3
False,NONE,0.79494,33,4,34,9,7,2,4,3
False,NONE,3.76282,26,5,34,9,7,2,4,3
False,NONE,6.38904,17,6,34,9,7,2,4,3
False,NONE,5.88396,19,7,34,9,7,2,4,3
False,NONE,9.21239,7,8,34,9,7,2,4,3
False,NONE,0.79494,34,5,35,9,8,1,4,3
False,NONE,4.21411,26,6,35,9,8,1,4,3
False,NONE,6.25717,16,7,35,9,8,1,4,3
False,NONE,8.6539,10,8,35,9,8,1,4,3
False,NONE,9.35263,8,6,36,9,9,0,4,3
False,NONE,7.4171,17,7,36,9,9,0,4,3
False,NONE,8.7058,10,8,36,9,9,0,4,3
False,NONE,8.09021,19,5,37,10,7,3,4,3
False,NONE,2.74295,29,6,37,10,7,3,4,3
False,NONE,5.51249,22,7,37,10,7,3,4,3
False,NONE,7.55953,14,8,37,10,7,3,4,3
False,NONE,0.79494,37,4,38,10,8,2,4,3
False,NONE,2.77962,29,5,38,10,8,2,4,3
False,NONE,4.1188,23,6,38,10,8,2,4,3
False,NONE,5.05908,21,7,38,10,8,2,4,3
False,NONE,10.49075,11,8,38,10,8,2,4,3
False,NONE,0.79494,38,5,39,10,9,1,4,3
False,NONE,1.47014,32,6,39,10,9,1,4,3
False,NONE,10.59724,10,7,39,10,9,1,4,3
False,NONE,8.54108,13,8,39,10,9,1,4,3
False,NONE,1.74449,29,5,40,10,10,0,4,3
False,NONE,2.74626,30,6,40,10,10,0,4,3
False,NONE,7.35355,16,7,40,10,10,0,4,3
False,NONE,10.22895,15,8,40,10,10,0,4,3
False,NONE,0.39549,39,4,41,11,8,3,4,3
False,NONE,0.79494,40,5,41,11,8,3,4,3
False,NONE,4.33544,33,6,41,11,8,3,4,3
False,NONE,5.18544,31,7,41,11,8,3,4,3
False,NONE,5.13079,25,8,41,11,8,3,4,3
False,NONE,0.79494,41,4,42,11,9,2,4,3
False,NONE,0.79494,41,5,42,11,9,2,4,3
False,NONE,6.22479,22,6,42,11,9,2,4,3
False,NONE,5.49324,26,7,42,11,9,2,4,3
False,NONE,4.54652,24,8,42,11,9,2,4,3
False,NONE,1.01707,40,6,43,11,10,1,4,3
False,NONE,5.79841,22,7,43,11,10,1,4,3
False,NONE,6.29974,22,8,43,11,10,1,4,3
False,NONE,1.35566,33,6,44,11,11,0,4,3
False,NONE,7.62353,24,7,44,11,11,0,4,3
False,NONE,10.28348,13,8,44,11,11,0,4,3
False,NONE,0.39549,43,4,45,12,9,3,4,3
False,NONE,5.52987,32,5,45,12,9,3,4,3
False,NONE,2.36626,38,6,45,12,9,3,4,3
False,NONE,5.1807,30,7,45,12,9,3,4,3
False,NONE,5.68756,30,8,45,12,9,3,4,3
False,NONE,0.79494,45,4,46,12,10,2,4,3
False,NONE,2.58181,38,6,46,12,10,2,4,3
False,NONE,7.9566,25,7,46,12,10,2,4,3
False,NONE,4.19968,32,8,46,12,10,2,4,3
False,NONE,0.79494,46,6,47,12,11,1,4,3
False,NONE,10.11663,17,7,47,12,11,1,4,3
False,NONE,9.3054,16,8,47,12,11,1,4,3
False,NONE,3.31893,32,7,48,12,12,0,4,3
False,NONE,8.02109,23,8,48,12,12,0,4,3
False,NONE,0.79494,48,6,49,13,10,3,4,3
False,NONE,8.93928,28,7,49,13,10,3,4,3
False,NONE,4.68748,34,8,49,13,10,3,4,3
False,NONE,7.58729,31,5,50,13,11,2,4,3
False,NONE,4.20165,38,7,50,13,11,2,4,3
False,NONE,8.67541,23,8,50,13,11,2,4,3
False,NONE,3.56294,36,6,51,13,12,1,4,3
False,NONE,6.87784,27,7,51,13,12,1,4,3
False,NONE,3.64443,40,8,51,13,12,1,4,3
False,NONE,0.22213,50,6,52,13,13,0,4,3
False,NONE,7.00662,28,7,52,13,13,0,4,3
False,NONE,5.55821,36,8,52,13,13,0,4,3
False,NONE,1.53165,47,6,53,14,11,3,4,3
False,NONE,7.68121,30,7,53,14,11,3,4,3
False,NONE,1.8912,45,8,53,14,11,3,4,3
False,NONE,0.79494,53,6,54,14,12,2,4,3
False,NONE,7.18404,35,7,54,14,12,2,4,3
False,NONE,5.29277,41,8,54,14,12,2,4,3
False,NONE,3.56577,43,6,55,14,13,1,4,3
False,NONE,2.4677,46,8,55,14,13,1,4,3
False,NONE,1.37852,46,6,56,14,14,0,4,3
False,NONE,1.33696,46,7,56,14,14,0,4,3
False,NONE,4.09618,45,6,57,15,12,3,4,3
False,NONE,5.0976,46,7,57,15,12,3,4,3
False,NONE,3.88325,47,8,57,15,12,3,4,3
False,NONE,0.79494,57,5,58,15,13,2,4,3
False,NONE,0.18783,56,7,58,15,13,2,4,3
False,NONE,8.86455,32,8,58,15,13,2,4,3
False,NONE,0.79494,58,7,59,15,14,1,4,3
False,NONE,1.74397,55,8,59,15,14,1,4,3
False,NONE,8.87421,28,8,60,15,15,0,4,3
False,NONE,1.58988,59,7,61,16,13,3,4,3
False,NONE,5.06856,45,8,61,16,13,3,4,3
False,NONE,2.88861,52,6,62,16,14,2,4,3
False,NONE,3.57827,50,8,62,16,14,2,4,3
False,NONE,6.87939,42,8,63,16,15,1,4,3
False,NONE,0.54599,58,7,64,16,16,0,4,3
False,NONE,2.82766,54,8,64,16,16,0,4,3
False,NONE,0.28473,63,5,65,17,14,3,4,3
False,NONE,1.58583,60,6,65,17,14,3,4,3
False,NONE,3.00547,57,7,65,17,14,3,4,3
False,NONE,5.78571,48,8,65,17,14,3,4,3
False,NONE,0.79494,65,6,66,17,15,2,4,3
False,NONE,5.37221,50,7,66,17,15,2,4,3
False,NONE,3.29282,56,8,66,17,15,2,4,3
False,NONE,1.58635,60,7,67,17,16,1,4,3
False,NONE,6.65419,46,8,67,17,16,1,4,3
False,NONE,0.79494,68,6,69,18,15,3,4,3
False,NONE,7.09684,52,7,69,18,15,3,4,3
False,NONE,4.55176,52,8,69,18,15,3,4,3
False,NONE,2.79542,59,8,70,18,16,2,4,3
False,NONE,2.25628,63,6,71,18,17,1,4,3
False,NONE,0.79494,70,7,71,18,17,1,4,3
False,NONE,8.25252,44,8,71,18,17,1,4,3
False,NONE,2.51111,66,7,73,19,16,3,4,3
False,NONE,0.79494,72,8,73,19,16,3,4,3
False,NONE,0.79494,73,7,74,19,17,2,4,3
False,NONE,3.47481,64,8,74,19,17,2,4,3
False,NONE,2.76632,68,7,75,19,18,1,4,3
False,NONE,0.79494,74,8,75,19,18,1,4,3
False,NONE,1.18891,72,7,77,20,17,3,4,3
False,NONE,1.91515,71,8,77,20,17,3,4,3
False,NONE,1.75587,70,7,79,20,19,1,4,3
False,NONE,1.4793,69,8,80,20,20,0,4,3
False,NONE,2.76632,74,7,81,21,18,3,4,3
False,NONE,5.13542,69,8,81,21,18,3,4,3
False,NONE,3.64581,70,8,82,21,19,2,4,3
False,NONE,5.59793,72,8,86,22,20,2,4,3
False,NONE,5.37813,70,8,87,22,21,1,4,3
False,NONE,6.81726,73,7,89,23,20,3,4,3
False,NONE,0.79494,89,7,90,23,21,2,4,3
False,NONE,7.43281,69,8,92,23,23,0,4,3
False,NONE,1.92032,87,8,93,24,21,3,4,3
False,NONE,7.62236,72,8,96,24,24,0,4,3
False,NONE,0.79494,96,5,97,25,22,3,4,3
False,NONE,3.24153,87,8,97,25,22,3,4,3
False,NONE,0.4706,97,8,103,26,25,1,4,3
False,NONE,3.39151,88,7,104,26,26,0,4,3
False,NONE,0.79494,103,8,104,26,26,0,4,3
False,NONE,2.26361,98,8,106,27,25,2,4,3
False,NONE,5.24502,92,8,112,28,28,0,4,3
False,NONE,1.96001,108,8,113,29,26,3,4,3
False,NONE,0.79494,125,8,126,32,30,2,4,3
False,NONE,0.79494,126,6,127,32,31,1,4,3
False,NONE,5.76,2,2,6,2,0,2,4,3
False,NONE,5.03063,4,3,6,2,0,2,4,3
False,NONE,5.1116,2,4,6,2,0,2,4,3
False,NONE,4.83316,2,5,6,2,0,2,4,3
False,NONE,4.93536,1,6,6,2,0,2,4,3
False,NONE,4.81236,1,7,6,2,0,2,4,3
False,NONE,4.82233,3,8,6,2,0,2,4,3
False,NONE,6.05975,1,2,7,2,1,1,4,3
False,NONE,5.89845,2,3,7,2,1,1,4,3
False,NONE,8.01366,1,4,7,2,1,1,4,3
False,NONE,7.77936,1,5,7,2,1,1,4,3
False,NONE,9.3145,1,6,7,2,1,1,4,3
False,NONE,7.9275,2,7,7,2,1,1,4,3
False,NONE,10.48168,3,8,7,2,1,1,4,3
False,NONE,7.64505,2,5,8,2,2,0,4,3
False,NONE,9.49639,1,6,8,2,2,0,4,3
False,NONE,7.17798,2,7,8,2,2,0,4,3
False,NONE,10.28133,7,8,8,2,2,0,4,3
False,NONE,2.15063,5,3,9,3,0,3,4,3
False,NONE,2.87333,3,4,9,3,0,3,4,3
False,NONE,5.02113,2,5,9,3,0,3,4,3
False,NONE,4.1941,7,6,9,3,0,3,4,3
False,NONE,6.25128,1,7,9,3,0,3,4,3
False,NONE,5.65153,1,8,9,3,0,3,4,3
False,NONE,1.58988,8,2,10,3,1,2,4,3
False,NONE,2.52277,4,3,10,3,1,2,4,3
False,NONE,6.13939,1,4,10,3,1,2,4,3
False,NONE,6.15071,1,5,10,3,1,2,4,3
False,NONE,7.44899,1,6,10,3,1,2,4,3
False,NONE,7.00589,1,7,10,3,1,2,4,3
False,NONE,5.70962,2,8,10,3,1,2,4,3
False,NONE,3.17975,7,2,11,3,2,1,4,3
False,NONE,3.04812,4,3,11,3,2,1,4,3
False,NONE,7.00697,1,4,11,3,2,1,4,3
False,NONE,7.12476,1,5,11,3,2,1,4,3
False,NONE,5.9941,1,6,11,3,2,1,4,3
False,NONE,7.83668,1,7,11,3,2,1,4,3
False,NONE,7.00375,1,8,11,3,2,1,4,3
False,NONE,4.76963,6,2,12,3,3,0,4,3
False,NONE,5.80123,2,3,12,3,3,0,4,3
False,NONE,5.68284,1,4,12,3,3,0,4,3
False,NONE,8.79684,2,5,12,3,3,0,4,3
False,NONE,6.40153,1,6,12,3,3,0,4,3
False,NONE,6.85715,2,7,12,3,3,0,4,3
False,NONE,6.95601,1,8,12,3,3,0,4,3
False,NONE,1.07531,11,3,13,4,1,3,4,3
False,NONE,4.11504,7,4,13,4,1,3,4,3
False,NONE,6.2137,1,5,13,4,1,3,4,3
False,NONE,7.19318,1,6,13,4,1,3,4,3
False,NONE,5.7965,2,7,13,4,1,3,4,3
False,NONE,6.33254,1,8,13,4,1,3,4,3
False,NONE,1.60067,11,3,14,4,2,2,4,3
False,NONE,4.63931,7,4,14,4,2,2,4,3
False,NONE,7.13166,3,5,14,4,2,2,4,3
False,NONE,7.07634,1,6,14,4,2,2,4,3
False,NONE,7.4302,1,7,14,4,2,2,4,3
False,NONE,7.73518,1,8,14,4,2,2,4,3
False,NONE,0.64173,13,3,15,4,3,1,4,3
False,NONE,4.85285,5,4,15,4,3,1,4,3
False,NONE,5.71659,3,5,15,4,3,1,4,3
False,NONE,7.83177,1,6,15,4,3,1,4,3
False,NONE,7.72209,1,7,15,4,3,1,4,3
False,NONE,7.14764,1,8,15,4,3,1,4,3
False,NONE,7.0525,3,4,16,4,4,0,4,3
False,NONE,7.65324,1,5,16,4,4,0,4,3
False,NONE,7.57708,1,6,16,4,4,0,4,3
False,NONE,6.39399,1,7,16,4,4,0,4,3
False,NONE,7.99428,1,8,16,4,4,0,4,3
False,NONE,0.94052,15,3,17,5,2,3,4,3
False,NONE,2.0438,13,4,17,5,2,3,4,3
False,NONE,5.71593,4,5,17,5,2,3,4,3
False,NONE,6.78619,4,6,17,5,2,3,4,3
False,NONE,7.87398,2,7,17,5,2,3,4,3
False,NONE,6.84102,1,8,17,5,2,3,4,3
False,NONE,2.16039,13,3,18,5,3,2,4,3
False,NONE,4.07295,10,4,18,5,3,2,4,3
False,NONE,5.68899,10,5,18,5,3,2,4,3
False,NONE,8.14191,1,6,18,5,3,2,4,3
False,NONE,7.67553,3,7,18,5,3,2,4,3
False,NONE,7.35441,1,8,18,5,3,2,4,3
False,NONE,5.57074,9,4,19,5,4,1,4,3
False,NONE,6.23079,3,5,19,5,4,1,4,3
False,NONE,7.58052,1,6,19,5,4,1,4,3
False,NONE,7.29725,1,7,19,5,4,1,4,3
False,NONE,6.74668,3,8,19,5,4,1,4,3
False,NONE,0.64173,18,3,20,5,5,0,4,3
False,NONE,4.51609,9,4,20,5,5,0,4,3
False,NONE,6.57744,3,5,20,5,5,0,4,3
False,NONE,8.84197,2,6,20,5,5,0,4,3
False,NONE,8.73972,1,7,20,5,5,0,4,3
False,NONE,6.81301,2,8,20,5,5,0,4,3
False,NONE,4.76963,15,4,21,6,3,3,4,3
False,NONE,6.05475,9,5,21,6,3,3,4,3
False,NONE,6.3182,7,6,21,6,3,3,4,3
False,NONE,7.34184,4,7,21,6,3,3,4,3
False,NONE,8.27675,1,8,21,6,3,3,4,3
False,NONE,0.64173,20,3,22,6,4,2,4,3
False,NONE,4.71005,14,4,22,6,4,2,4,3
False,NONE,7.77456,6,5,22,6,4,2,4,3
False,NONE,6.65959,6,6,22,6,4,2,4,3
False,NONE,8.08539,3,7,22,6,4,2,4,3
False,NONE,6.71929,2,8,22,6,4,2,4,3
False,NONE,2.10291,20,4,23,6,5,1,4,3
False,NONE,5.21037,10,5,23,6,5,1,4,3
False,NONE,7.33097,4,6,23,6,5,1,4,3
False,NONE,6.25298,3,7,23,6,5,1,4,3
False,NONE,7.36762,3,8,23,6,5,1,4,3
False,NONE,1.25197,19,4,24,6,6,0,4,3
False,NONE,5.00664,11,5,24,6,6,0,4,3
False,NONE,10.81668,5,6,24,6,6,0,4,3
False,NONE,7.53558,1,7,24,6,6,0,4,3
False,NONE,10.20271,2,8,24,6,6,0,4,3
False,NONE,3.75758,20,4,25,7,4,3,4,3
False,NONE,2.14168,18,5,25,7,4,3,4,3
False,NONE,6.30065,12,6,25,7,4,3,4,3
False,NONE,7.13321,6,7,25,7,4,3,4,3
False,NONE,7.4641,5,8,25,7,4,3,4,3
False,NONE,0.64173,24,3,26,7,5,2,4,3
False,NONE,2.01458,22,4,26,7,5,2,4,3
False,NONE,6.09922,7,5,26,7,5,2,4,3
False,NONE,7.42171,9,6,26,7,5,2,4,3
False,NONE,8.52442,5,7,26,7,5,2,4,3
False,NONE,10.05993,3,8,26,7,5,2,4,3
False,NONE,0.42471,25,4,27,7,6,1,4,3
False,NONE,3.62924,17,5,27,7,6,1,4,3
False,NONE,7.98895,7,6,27,7,6,1,4,3
False,NONE,5.66625,7,7,27,7,6,1,4,3
False,NONE,10.60085,3,8,27,7,6,1,4,3
False,NONE,4.20496,17,4,28,7,7,0,4,3
False,NONE,6.19542,15,5,28,7,7,0,4,3
False,NONE,7.78717,9,6,28,7,7,0,4,3
False,NONE,8.02403,2,7,28,7,7,0,4,3
False,NONE,10.26378,5,8,28,7,7,0,4,3
False,NONE,2.80952,24,4,29,8,5,3,4,3
False,NONE,4.96838,19,5,29,8,5,3,4,3
False,NONE,3.73032,18,6,29,8,5,3,4,3
False,NONE,8.05864,13,7,29,8,5,3,4,3
False,NONE,8.64054,10,8,29,8,5,3,4,3
False,NONE,2.31012,25,5,30,8,6,2,4,3
False,NONE,7.45403,9,6,30,8,6,2,4,3
False,NONE,7.4204,9,7,30,8,6,2,4,3
False,NONE,11.04683,5,8,30,8,6,2,4,3
False,NONE,1.58988,29,4,31,8,7,1,4,3
False,NONE,3.7308,17,5,31,8,7,1,4,3
False,NONE,5.41054,12,6,31,8,7,1,4,3
False,NONE,8.88466,6,7,31,8,7,1,4,3
False,NONE,9.70039,4,8,31,8,7,1,4,3
False,NONE,0.56945,28,5,32,8,8,0,4,3
False,NONE,9.00074,9,6,32,8,8,0,4,3
False,NONE,7.07529,3,7,32,8,8,0,4,3
False,NONE,11.59665,3,8,32,8,8,0,4,3
False,NONE,0.79494,32,4,33,9,6,3,4,3
False,NONE,3.14252,28,5,33,9,6,3,4,3
False,NONE,5.33141,21,6,33,9,6,3,4,3
False,NONE,6.82657,16,7,33,9,6,3,4,3
False,NONE,10.94681,5,8,33,9,6,3,4,3
False,NONE,0.79494,33,4,34,9,7,2,4,3
False,NONE,1.8893,30,5,34,9,7,2,4,3
False,NONE,7.74162,14,6,34,9,7,2,4,3
False,NONE,7.81598,11,7,34,9,7,2,4,3
False,NONE,8.28807,11,8,34,9,7,2,4,3
False,NONE,1.19042,32,4,35,9,8,1,4,3
False,NONE,2.38481,32,5,35,9,8,1,4,3
False,NONE,2.31141,26,6,35,9,8,1,4,3
False,NONE,7.85145,12,7,35,9,8,1,4,3
False,NONE,10.0926,7,8,35,9,8,1,4,3
False,NONE,1.1389,28,5,36,9,9,0,4,3
False,NONE,3.24322,23,6,36,9,9,0,4,3
False,NONE,9.68185,10,7,36,9,9,0,4,3
False,NONE,3.17076,24,8,36,9,9,0,4,3
False,NONE,6.77903,22,5,37,10,7,3,4,3
False,NONE,3.18695,29,6,37,10,7,3,4,3
False,NONE,9.33557,13,7,37,10,7,3,4,3
False,NONE,8.25431,17,8,37,10,7,3,4,3
False,NONE,0.79494,37,4,38,10,8,2,4,3
False,NONE,0.79494,37,5,38,10,8,2,4,3
False,NONE,5.54272,24,6,38,10,8,2,4,3
False,NONE,4.46665,26,7,38,10,8,2,4,3
False,NONE,6.84904,21,8,38,10,8,2,4,3
False,NONE,3.61857,24,5,39,10,9,1,4,3
False,NONE,4.075,27,6,39,10,9,1,4,3
False,NONE,5.8935,20,7,39,10,9,1,4,3
False,NONE,8.33912,10,8,39,10,9,1,4,3
False,NONE,0.85418,34,5,40,10,10,0,4,3
False,NONE,6.48598,21,6,40,10,10,0,4,3
False,NONE,2.77294,30,7,40,10,10,0,4,3
False,NONE,7.69831,17,8,40,10,10,0,4,3
False,NONE,2.21471,35,5,41,11,8,3,4,3
False,NONE,2.88504,32,6,41,11,8,3,4,3
False,NONE,7.46,25,7,41,11,8,3,4,3
False,NONE,6.58139,19,8,41,11,8,3,4,3
False,NONE,0.79494,41,4,42,11,9,2,4,3
False,NONE,4.32877,30,5,42,11,9,2,4,3
False,NONE,8.88926,19,7,42,11,9,2,4,3
False,NONE,7.42338,20,8,42,11,9,2,4,3
False,NONE,1.07966,40,5,43,11,10,1,4,3
False,NONE,3.57985,32,6,43,11,10,1,4,3
False,NONE,6.35307,24,7,43,11,10,1,4,3
False,NONE,7.86173,19,8,43,11,10,1,4,3
False,NONE,0.68926,39,6,44,11,11,0,4,3
False,NONE,5.49669,27,7,44,11,11,0,4,3
False,NONE,8.77702,16,8,44,11,11,0,4,3
False,NONE,1.58988,43,5,45,12,9,3,4,3
False,NONE,8.4997,22,6,45,12,9,3,4,3
False,NONE,1.17061,40,7,45,12,9,3,4,3
False,NONE,5.15653,33,8,45,12,9,3,4,3
False,NONE,0.79494,45,5,46,12,10,2,4,3
False,NONE,1.75707,39,6,46,12,10,2,4,3
False,NONE,8.93655,19,7,46,12,10,2,4,3
False,NONE,10.94656,15,8,46,12,10,2,4,3
False,NONE,0.79494,46,6,47,12,11,1,4,3
False,NONE,2.43491,40,7,47,12,11,1,4,3
